Index1,Index2,Index3,Index4,Column1_Array,Column2_Array
sod,acet,scan_acet_O_tetramer,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.100000,6.200000,
 6.300000,6.400000,6.500000,6.600000,6.700000,6.800000,6.900000,7.000000,
 7.100000,7.200000,7.300000,7.400000,7.500000,7.600000,7.700000,7.800000,
 7.900000,8.000000,8.100000,8.200000,8.300000,8.400000,8.500000,8.600000,
 8.700000,8.800000,8.900000,9.000000,9.100000,9.200000,9.300000,9.400000,
 9.500000,9.600000,9.700000,9.800000,9.900000,10.000000]","[45178.055693,22883.867809,12004.584287,6635.650485,3970.358415,
 2557.610459,1766.643282,1348.507934,1129.919832,1016.450254,956.428142,
 841.726322,732.208183,643.675884,524.882673,419.217673,326.003187,
 243.667682,171.137071,107.702401,52.832901,6.039956,-33.220442,-65.587017,
 -91.767800,-112.504464,-128.539199,-140.581364,-149.278610,-155.208799,
 -158.880526,-160.732782,-161.138147,-160.408648,-158.802157,-156.529492,
 -153.761288,-150.634685,-147.259270,-143.722077,-140.091846,-136.422617,
 -132.756704,-129.126740,-125.557488,-122.066953,-118.667941,-115.369221,
 -112.176479,-109.092994,-106.120216,-103.258142,-100.505727,-97.861019,
 -95.321481,-92.884133,-90.545698,-88.302712,-86.151579,-84.088657,
 -82.110242,-80.212667,-78.392294,-76.645490,-74.968699,-73.358514,
 -71.811551,-70.324632,-68.894667,-67.518762,-66.194174,-64.918341,
 -63.688816,-62.503360,-61.359881,-60.256435,-59.191181,-58.162393,
 -57.168471,-56.207893,-55.279191,-54.381023,-53.512004,-52.670842,
 -51.856324,-51.067218]"
sod,acet,scan_acet_O_trimer,new,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.100000,6.200000,
 6.300000,6.400000,6.500000,6.600000,6.700000,6.800000,6.900000,7.000000,
 7.100000,7.200000,7.300000,7.400000,7.500000,7.600000,7.700000,7.800000,
 7.900000,8.000000]","[4528.670180,2763.145240,1626.141340,926.906573,509.246548,264.527788,
 123.226973,42.437284,-3.142201,-28.312310,-41.623737,-48.095759,
 -50.623702,-50.903235,-49.931029,-48.288540,-46.318098,-44.219059,
 -42.106224,-40.044426,-38.066900,-36.191436,-34.424824,-32.763775,
 -31.208191,-29.751756,-28.388702,-27.112811,-25.915966,-24.794865,
 -23.742655,-22.754111,-21.824694,-20.949685,-20.125320,-19.348458,
 -18.613744,-17.919752,-17.263579,-16.641784,-16.052437,-15.493315,
 -14.962424,-14.457903,-13.977302,-13.520646,-13.086139,-12.671355,
 -12.275343,-11.897660,-11.536898,-11.192056,-10.862213,-10.546525,
 -10.244196,-9.955056,-9.676730,-9.410266,-9.154499,-8.908876,-8.672869,
 -8.446391,-8.227775,-8.017795,-7.815648,-7.620949]"
sod,acet,scan_acet_O_trimer,original,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.100000,6.200000,
 6.300000,6.400000,6.500000,6.600000,6.700000,6.800000,6.900000,7.000000,
 7.100000,7.200000,7.300000,7.400000,7.500000,7.600000,7.700000,7.800000,
 7.900000,8.000000]","[4544.334760,2771.446330,1629.815210,927.554047,507.889034,262.528173,
 120.937498,40.049942,-5.656745,-30.899319,-44.311277,-50.836074,
 -53.391050,-53.675744,-52.687517,-51.013801,-49.000216,-46.849703,
 -44.678511,-42.552542,-40.509974,-38.567497,-36.732726,-35.005308,
 -33.382944,-31.860826,-30.432415,-29.093584,-27.837229,-26.656893,
 -25.547457,-24.503387,-23.520599,-22.594621,-21.720624,-20.895218,
 -20.114950,-19.376350,-18.677368,-18.014669,-17.381904,-16.783567,
 -16.215118,-15.674616,-15.160423,-14.670585,-14.203257,-13.758355,
 -13.333370,-12.927316,-12.539394,-12.168891,-11.813509,-11.473631,
 -11.148268,-10.836108,-10.536688,-10.249093,-9.973325,-9.708327,-9.453531,
 -9.208418,-8.972740,-8.745806,-8.527253,-8.316613]"
sod,acet,scan_acet_O_trimer,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.100000,6.200000,
 6.300000,6.400000,6.500000,6.600000,6.700000,6.800000,6.900000,7.000000,
 7.100000,7.200000,7.300000,7.400000,7.500000,7.600000,7.700000,7.800000,
 7.900000,8.000000,8.100000,8.200000,8.300000,8.400000,8.500000,8.600000,
 8.700000,8.800000,8.900000,9.000000,9.100000,9.200000,9.300000,9.400000,
 9.500000,9.600000,9.700000,9.800000,9.900000,10.000000]","[274.696399,181.968441,112.708717,61.885839,25.154213,-1.016882,-19.345488,
 -31.892847,-40.213683,-45.464303,-48.498973,-49.947287,-50.272068,
 -49.812547,-48.816598,-47.464770,-45.887911,-44.179991,-42.407606,
 -40.617579,-38.843303,-37.108876,-35.431043,-33.820349,-32.282580,
 -30.820217,-29.433573,-28.121452,-26.881695,-25.711387,-24.607224,
 -23.565695,-22.583158,-21.656039,-20.780859,-19.954344,-19.173360,
 -18.435016,-17.736539,-17.075415,-16.449213,-15.855729,-15.292857,
 -14.758673,-14.251323,-13.769121,-13.310515,-12.874040,-12.458308,
 -12.062086,-11.684250,-11.323664,-10.979376,-10.650436,-10.336020,
 -10.035317,-9.747608,-9.472204,-9.208421,-8.955682,-8.713440,-8.481064,
 -8.258100,-8.044033,-7.838386,-7.640732,-7.450608,-7.267656,-7.091451,
 -6.921717,-6.758044,-6.600142,-6.447757,-6.300582,-6.158399,-6.020950,
 -5.888026,-5.759439,-5.634978,-5.514472,-5.397755,-5.284683,-5.175085,
 -5.068824,-4.965810,-4.865873]"
sod,acet,scan_bisector,new,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[3588.392230,2105.095420,1172.876770,610.050154,278.542766,86.650444,
 -22.399385,-83.087900,-115.755217,-132.266321,-139.457414,-141.323886,
 -140.200989,-137.444656,-133.846776,-129.869715,-125.773124,-121.714166,
 -117.771592,-113.986403,-110.381339,-106.959210,-103.717290,-100.649565,
 -97.747586,-94.999096,-92.396736,-89.928116,-87.585720,-85.360412,
 -83.243642,-81.228204,-79.307113,-77.473803,-75.722893,-74.049016,
 -72.446832,-70.912142,-69.440954,-68.029126,-66.673150,-65.370023,
 -64.116720,-62.910238,-61.748103,-60.627884,-60.627884,-51.311431,
 -44.469424]"
sod,acet,scan_bisector,original,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[3619.706550,2130.935280,1194.166790,626.848360,291.944772,98.099573,
 -12.695369,-74.559870,-108.279880,-125.705355,-133.734448,-136.349789,
 -135.880477,-133.691421,-130.585431,-127.026413,-123.296665,-119.549394,
 -115.875263,-112.324890,-108.921948,-105.675790,-102.586414,-99.652621,
 -96.865674,-94.220191,-91.705790,-89.316203,-87.042611,-84.877694,
 -82.814464,-80.846194,-78.966985,-77.170878,-75.452599,-73.807677,
 -72.231477,-70.719951,-69.269103,-67.875551,-66.669837,-65.367182,
 -64.113970,-62.907874,-61.745982,-60.625977,-60.625977,-51.310712,
 -44.469115]"
sod,acet,scan_bisector,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000]","[129.856847,46.079164,-15.399762,-59.569171,-90.675538,-112.073015,
 -126.302061,-135.287072,-140.460423,-142.870658,-143.305030,-142.350125,
 -140.428752,-137.845952,-134.824325,-131.526984,-128.073223,-124.549786,
 -121.019263,-117.526311,-114.102419,-110.769353,-107.541604,-104.428205,
 -101.434142,-98.561386,-95.809741,-93.177387,-90.661375,-88.257895,
 -85.962572,-83.770722,-81.677456,-79.677905,-77.767246,-75.940837,
 -74.194187,-72.523033,-70.923298,-69.391080,-67.922705,-66.514661,
 -65.163607,-63.866396,-62.620070,-61.421807]"
sod,acet,scan_perp,new,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[1430.465580,613.106531,221.487161,38.080683,-47.854037,-87.827987,
 -105.730923,-112.825294,-114.571157,-113.677652,-111.509659,-108.769645,
 -105.819060,-102.839663,-99.927390,-97.125640,-94.452497,-91.912016,
 -89.501659,-87.214854,-85.045127,-82.984260,-81.023918,-79.157264,
 -77.377263,-75.677845,-74.053406,-72.498432,-71.008607,-69.579561,
 -68.207426,-66.888680,-65.620136,-64.398871,-63.221900,-62.087092,
 -60.992022,-59.934607,-58.912826,-57.924891,-56.969092,-56.043931,
 -55.147859,-54.279535,-53.437678,-52.621087,-52.621087,-45.626799,
 -40.248391]"
sod,acet,scan_perp,original,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[1469.688210,639.788276,239.518853,50.535624,-39.114078,-81.466065,
 -100.920929,-109.091877,-111.610282,-111.288270,-109.554849,-107.149808,
 -104.459904,-101.690681,-98.947721,-96.284777,-93.725539,-91.281113,
 -88.950823,-86.733339,-84.621895,-82.610668,-80.693768,-78.864593,
 -77.117454,-75.446702,-73.847277,-72.314660,-70.844283,-69.432601,
 -68.106659,-66.799309,-65.540512,-64.327907,-63.158813,-62.030861,
 -60.989500,-59.932325,-58.910778,-57.923049,-56.967432,-56.042431,
 -55.146503,-54.278307,-53.436564,-52.620074,-52.620074,-45.626380,
 -40.248079]"
sod,acet,scan_perp,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000]","[-30.298019,-68.232206,-92.185529,-106.838663,-115.321439,-119.721234,
 -121.424325,-121.346195,-120.100129,-118.103544,-115.641505,-112.908319,
 -110.036133,-107.114500,-104.203674,-101.343777,-98.560726,-95.870482,
 -93.282086,-90.799607,-88.423842,-86.153407,-83.985405,-81.916072,
 -79.941091,-78.055854,-76.255653,-74.535784,-72.891709,-71.318987,
 -69.813480,-68.371236,-66.988513,-65.661875,-64.388066,-63.164067,
 -61.987049,-60.854349,-59.763526,-58.712279,-57.698471,-56.720095,
 -55.775326,-54.862377,-53.979682,-53.125695]"
sod,adeb,scan_n12_120,new,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[3773.354000,1863.742010,815.641649,338.209834,134.137240,47.401819,
 10.214611,-5.349802,-11.388502,-13.169702,-13.065658,-12.169222,
 -10.987441,-9.757162,-8.584131,-7.508037,-6.545374,-5.691259,-4.939215,
 -4.279498,-3.701325,-3.194820,-2.751042,-2.362102,-2.020404,-1.720453,
 -1.456652,-1.224345,-1.019658,-0.838949,-0.679618,-0.539045,-0.414589,
 -0.304322,-0.206917,-0.120721,-0.044676,0.023102,0.082603,0.135413,
 0.182128,0.223521,0.259889,0.291648,0.319775,0.344464,0.344464,0.464165,
 0.469161]"
sod,adeb,scan_n12_120,original,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[3946.118540,1979.818690,882.734737,374.353771,153.125517,57.501253,
 15.714082,-2.324123,-9.702785,-12.228059,-12.542063,-11.884030,-10.840680,
 -9.691127,-8.562326,-7.513387,-6.564865,-5.718448,-4.969761,-4.310857,
 -3.732068,-3.224152,-2.778552,-2.387622,-2.043957,-1.741977,-1.476304,
 -1.242248,-1.035937,-0.853785,-0.693068,-0.551265,-0.425691,-0.314416,
 -0.216098,-0.129075,-0.052285,0.016167,0.076276,0.129639,0.176852,
 0.218692,0.255469,0.287598,0.316060,0.341054,0.341054,0.462637,0.468417]"
sod,adeb,scan_n12_120,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000]","[94.190855,51.372574,22.894407,4.260395,-7.652938,-14.996819,-19.249370,
 -21.424018,-22.222414,-22.127422,-21.461458,-20.443110,-19.223380,
 -17.906085,-16.561608,-15.236752,-13.961727,-12.755050,-11.626986,
 -10.582014,-9.620636,-8.740715,-7.938451,-7.209089,-6.547389,-5.947949,
 -5.405408,-4.914583,-4.470556,-4.068734,-3.704882,-3.375138,-3.076011,
 -2.804368,-2.557412,-2.332657,-2.127898,-1.941177,-1.770758,-1.615096,
 -1.472810,-1.342664,-1.223547,-1.114458,-1.014493,-0.922839]"
sod,adeb,scan_n12_perp,new,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[283.386717,114.030073,36.771352,1.382383,-14.620223,-21.348463,-23.557958,
 -23.586882,-22.597445,-21.176758,-19.622075,-18.080085,-16.622536,
 -15.278156,-14.053365,-12.947437,-11.950669,-11.055521,-10.249368,
 -9.533964,-8.887753,-8.294177,-7.756237,-7.268385,-6.824026,-6.419040,
 -6.048534,-5.708613,-5.396847,-5.109494,-4.844364,-4.598996,-4.372094,
 -4.161194,-3.965047,-3.782308,-3.611804,-3.452397,-3.303222,-3.163331,
 -3.031971,-2.908263,-2.792307,-2.682776,-2.579402,-2.481741,-2.481741,
 -1.744241,-1.286590]"
sod,adeb,scan_n12_perp,original,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[619.023935,273.142076,113.574528,39.748640,5.133194,-10.937427,-17.981777,
 -20.570323,-20.963636,-20.304299,-19.173485,-17.870296,-16.547011,
 -15.276144,-14.091310,-13.005230,-12.016941,-11.123683,-10.315761,
 -9.586997,-8.928101,-8.332069,-7.791373,-7.300701,-6.853588,-6.445968,
 -6.073027,-5.730904,-5.417068,-5.127944,-4.861030,-4.614176,-4.385816,
 -4.173674,-3.976407,-3.792688,-3.621269,-3.461037,-3.311117,-3.170553,
 -3.038581,-2.914322,-2.797866,-2.687881,-2.584094,-2.486058,-2.486058,
 -1.746185,-1.287567]"
sod,adeb,scan_n12_perp,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000]","[110.306814,66.103384,35.775442,15.258366,1.595936,-7.307075,-12.922592,
 -16.280226,-18.094880,-18.861925,-18.926968,-18.532391,-17.848111,
 -16.992729,-16.048384,-15.071259,-14.099018,-13.156118,-12.257641,
 -11.412086,-10.623404,-9.892461,-9.218091,-8.597845,-8.028517,-7.506516,
 -7.028114,-6.589616,-6.187464,-5.818308,-5.479037,-5.166799,-4.879001,
 -4.613303,-4.367603,-4.140024,-3.928890,-3.732713,-3.550166,-3.380068,
 -3.221365,-3.073114,-2.934469,-2.804664,-2.683008,-2.568871]"
sod,adeb,scan_n1_perp,new,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[1316.246520,630.534976,300.381699,142.484549,65.477045,27.406491,8.298693,
 -1.273427,-5.947313,-8.080372,-8.877415,-8.979903,-8.731498,-8.315327,
 -7.832737,-7.340422,-6.858235,-6.403566,-5.982314,-5.596022,-5.243501,
 -4.922761,-4.630818,-4.365106,-4.122927,-3.901888,-3.699640,-3.514564,
 -3.344294,-3.194736,-3.048827,-2.913534,-2.788563,-2.672210,-2.563903,
 -2.462742,-2.368205,-2.279541,-2.196236,-2.117918,-2.044109,-1.974390,
 -1.908450,-1.846000,-1.786773,-1.730531,-1.730531,-1.292429,-1.002129]"
sod,adeb,scan_n1_perp,original,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[1797.947100,883.179267,428.906357,208.022588,99.812744,45.598913,
 18.138192,4.123726,-2.980228,-6.451614,-8.006018,-8.536453,-8.530811,
 -8.251940,-7.845001,-7.388244,-6.925485,-6.478196,-6.057397,-5.667900,
 -5.310328,-4.983694,-4.685802,-4.414264,-4.166843,-3.940853,-3.734106,
 -3.545088,-3.371328,-3.211230,-3.063908,-2.927312,-2.801144,-2.683696,
 -2.574391,-2.472321,-2.376959,-2.287546,-2.203561,-2.124626,-2.050207,
 -1.980030,-1.913629,-1.850759,-1.791151,-1.734561,-1.734561,-1.294281,
 -1.003051]"
sod,adeb,scan_n1_perp,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000]","[136.206405,88.344934,55.341697,32.764794,17.438459,7.140893,0.329702,
 -4.066887,-6.797635,-8.386489,-9.199114,-9.490291,-9.438330,-9.167891,
 -8.765861,-8.292268,-7.787944,-7.279999,-6.785805,-6.315897,-5.876095,
 -5.469010,-5.095115,-4.753503,-4.442419,-4.159640,-3.902742,-3.669276,
 -3.456879,-3.263339,-3.086630,-2.924923,-2.776588,-2.640182,-2.514438,
 -2.398247,-2.290640,-2.190770,-2.097898,-2.011371,-1.930617,-1.855127,
 -1.784447,-1.718172,-1.655936,-1.597409]"
sod,adeb,scan_n3_120,new,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[4512.354290,2374.175110,1112.431180,492.428732,208.041473,78.683643,
 19.405331,-7.729365,-19.707417,-24.445196,-25.670946,-25.211173,
 -23.976768,-22.426476,-20.795021,-19.195869,-17.684288,-16.282268,
 -14.995639,-13.822170,-12.754310,-11.784188,-10.903037,-10.102487,
 -9.374663,-8.711925,-8.107231,-7.555262,-7.050440,-6.588313,-6.163986,
 -5.774438,-5.416097,-5.085828,-4.781023,-4.499267,-4.238732,-3.997212,
 -3.773051,-3.565158,-3.372159,-3.192093,-3.024435,-2.868049,-2.721605,
 -2.585319,-2.585319,-1.606743,-1.060092]"
sod,adeb,scan_n3_120,original,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[5279.705410,2926.512190,1445.479650,674.692955,304.976088,129.882241,
 46.682189,6.952029,-11.791317,-20.167479,-23.386781,-24.019372,-23.384826,
 -22.162240,-20.705352,-19.196092,-17.727276,-16.342697,-15.060048,
 -13.883405,-12.810191,-11.833466,-10.945361,-10.138983,-9.405427,
 -8.738006,-8.129136,-7.574257,-7.066478,-6.601894,-6.175829,-5.784700,
 -5.424914,-5.093553,-4.787830,-4.505617,-4.244451,-4.002529,-3.777830,
 -3.569526,-3.376081,-3.195810,-3.027838,-2.871049,-2.724407,-2.587838,
 -2.587838,-1.607883,-1.060630]"
sod,adeb,scan_n3_120,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000]","[90.299577,47.294624,18.672831,-0.064556,-12.052963,-19.446816,-23.724972,
 -25.903836,-26.684910,-26.549245,-25.822889,-24.729003,-23.421775,
 -22.007382,-20.558196,-19.122779,-17.732908,-16.408502,-15.161085,
 -13.996270,-12.915567,-11.917729,-10.999729,-10.157455,-9.386178,
 -8.680876,-8.036438,-7.447826,-6.910174,-6.418867,-5.969594,-5.558372,
 -5.181557,-4.835844,-4.518251,-4.226105,-3.957013,-3.708842,-3.479683,
 -3.267832,-3.071759,-2.890086,-2.721574,-2.565099,-2.419648,-2.284305]"
