Ion,Compound,Direction,Method,Distance,Energy,Cost_function
ces,guab,scan_n7_poav,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 7.07185331e+03  3.93561280e+03  2.05424849e+03  1.04541966e+03
  5.28647303e+02  2.66346765e+02  1.32383272e+02  6.33523920e+01
  2.74942020e+01  8.64944900e+00 -1.14250700e+00 -6.01332800e+00
 -8.19739800e+00 -8.92227100e+00 -8.86934500e+00 -8.41867700e+00
 -7.78256100e+00 -7.07893400e+00 -6.37205400e+00 -5.69576100e+00
 -5.06621500e+00 -4.48985300e+00 -3.96753600e+00 -3.49724100e+00
 -3.07541300e+00 -2.69801200e+00 -2.36076900e+00 -2.05962400e+00
 -1.79075000e+00 -1.55064900e+00 -1.33617700e+00 -1.14450300e+00
 -9.73122000e-01 -8.19804000e-01 -6.82573000e-01 -5.59687000e-01
 -4.49600000e-01 -3.50950000e-01 -2.62525000e-01 -1.83256000e-01
 -1.12193000e-01 -4.84920000e-02  8.59300000e-03  5.97360000e-02
  1.05528000e-01  1.46501000e-01  1.46501000e-01  3.74799000e-01
  4.29875000e-01]",4.787
ces,guab,scan_n7_poav,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 1.42163805e+04  9.33382844e+03  5.57303112e+03  3.12308602e+03
  1.70161630e+03  9.22415692e+02  5.02459244e+02  2.75360383e+02
  1.51045322e+02  8.19481380e+01  4.30658100e+01  2.10451460e+01
  8.57318700e+00  1.57777600e+00 -2.24522300e+00 -4.22069000e+00
 -5.11967400e+00 -5.39575500e+00 -5.31872500e+00 -5.04921300e+00
 -4.68303500e+00 -4.27697900e+00 -3.86427500e+00 -3.46377400e+00
 -3.08555500e+00 -2.73453500e+00 -2.41236600e+00 -2.11891000e+00
 -1.85295600e+00 -1.61275000e+00 -1.39631100e+00 -1.20158200e+00
 -1.02656400e+00 -8.69366000e-01 -7.28225000e-01 -6.01539000e-01
 -4.87828000e-01 -3.85780000e-01 -2.94206000e-01 -2.12040000e-01
 -1.38326000e-01 -7.22140000e-02 -1.29360000e-02  4.01910000e-02
  8.77810000e-02  1.30378000e-01  1.30378000e-01  3.68375000e-01
  4.27090000e-01]",0.822
ces,guab,scan_o11_120,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[325.744441 235.642145 168.951382 118.766607  80.933096  52.695717
  31.941341  16.945884   6.307273  -1.062069  -5.996645  -9.158077
 -11.063218 -12.094661 -12.522934 -12.535659 -12.263906 -11.802188
 -11.222006 -10.579315  -9.917186  -9.266016  -8.643652  -8.056709
  -7.503887  -6.980763  -6.483624  -6.01071   -5.561594  -5.136503
  -4.736068  -4.361214  -4.012964  -3.692105  -3.398914  -3.132969
  -2.893127  -2.677664  -2.484447  -2.311088  -2.155167  -2.014335
  -1.886412  -1.769475  -1.661867  -1.562231]",0
ces,guab,scan_o11_120,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 9.86154358e+03  5.74122735e+03  3.10161383e+03  1.61881947e+03
  8.36604681e+02  4.30856898e+02  2.19640324e+02  1.08602121e+02
  4.97151610e+01  1.84093330e+01  1.89472300e+00 -6.64042100e+00
 -1.08576520e+01 -1.26836120e+01 -1.31870090e+01 -1.29732570e+01
 -1.23874470e+01 -1.16264420e+01 -1.08018270e+01 -9.97576600e+00
 -9.18164300e+00 -8.43612900e+00 -7.74597300e+00 -7.11284000e+00
 -6.53508200e+00 -6.00927200e+00 -5.53164500e+00 -5.09796300e+00
 -4.70417200e+00 -4.34644800e+00 -4.02120300e+00 -3.72511700e+00
 -3.45527000e+00 -3.20900700e+00 -2.98397100e+00 -2.77804100e+00
 -2.58933700e+00 -2.41616600e+00 -2.25704900e+00 -2.11063600e+00
 -1.97574300e+00 -1.85130500e+00 -1.73636800e+00 -1.63008000e+00
 -1.53167500e+00 -1.44045400e+00 -1.44045400e+00 -8.13575000e-01
 -4.90234000e-01]",1.356
ces,guab,scan_o11_120,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 9.75481541e+03  5.66532227e+03  3.05502404e+03  1.59238669e+03
  8.21920985e+02  4.22600186e+02  2.14931122e+02  1.05834710e+02
  4.80604860e+01  1.73829510e+01  1.23761600e+00 -7.06728800e+00
 -1.11411100e+01 -1.28749990e+01 -1.33188190e+01 -1.30660340e+01
 -1.24543420e+01 -1.16759710e+01 -1.08395750e+01 -1.00054280e+01
 -9.20568900e+00 -8.45622200e+00 -7.76323700e+00 -7.12804300e+00
 -6.54874800e+00 -6.02176100e+00 -5.54320400e+00 -5.10876300e+00
 -4.71433100e+00 -4.35605100e+00 -4.03030700e+00 -3.73377100e+00
 -3.46350000e+00 -3.21683800e+00 -2.99142300e+00 -2.78513100e+00
 -2.59608000e+00 -2.42257600e+00 -2.26313900e+00 -2.11641800e+00
 -1.98121600e+00 -1.85650800e+00 -1.74129900e+00 -1.63475100e+00
 -1.53609700e+00 -1.44464900e+00 -1.44464900e+00 -8.15953000e-01
 -4.91580000e-01]",1.415
ces,guab,scan_o11_bi,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[305.498961 215.160834 146.978529  95.229107  56.454121  28.074927
   7.883252  -6.046732 -15.361942 -21.361569 -24.995956 -26.963553
 -27.78373  -27.833702 -27.378965 -26.603029 -25.632579 -24.556059
 -23.436178 -22.31735  -21.229598 -20.191091 -19.210869 -18.291815
 -17.433152 -16.632152 -15.885104 -15.187881 -14.53627  -13.926247
 -13.354141 -12.816758 -12.31138  -11.835692 -11.387644 -10.965343
 -10.566962 -10.190716  -9.834884  -9.49784   -9.178086  -8.87428
  -8.585241  -8.309953  -8.047528  -7.797202]",0
ces,guab,scan_o11_bi,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 9.83190000e+03  5.71998370e+03  3.08546644e+03  1.60599858e+03
  8.24840841e+02  4.19631536e+02  2.08384701e+02  9.70086240e+01
  3.76752240e+01  5.95675700e+00 -1.08651380e+01 -1.95562070e+01
 -2.37642300e+01 -2.54810360e+01 -2.58171000e+01 -2.54001800e+01
 -2.45885100e+01 -2.35869160e+01 -2.25124340e+01 -2.14309970e+01
 -2.03788180e+01 -1.93745630e+01 -1.84268300e+01 -1.75380680e+01
 -1.67079740e+01 -1.59339280e+01 -1.52124790e+01 -1.45401170e+01
 -1.39129460e+01 -1.33273830e+01 -1.27799660e+01 -1.22676040e+01
 -1.17873440e+01 -1.13365750e+01 -1.09128140e+01 -1.05139150e+01
 -1.01379170e+01 -9.78302500e+00 -9.44762800e+00 -9.13026500e+00
 -8.82961500e+00 -8.54444000e+00 -8.27368800e+00 -8.01631800e+00
 -7.77145000e+00 -7.53823900e+00 -7.53823900e+00 -5.70650900e+00
 -4.48654000e+00]",2.371
ces,guab,scan_o11_bi,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 9.72548843e+03  5.64434337e+03  3.03913871e+03  1.57980898e+03
  8.10387088e+02  4.11614910e+02  2.03864221e+02  9.43901190e+01
  3.61570960e+01  5.05039600e+00 -1.14106050e+01 -1.98891850e+01
 -2.39706210e+01 -2.56096030e+01 -2.58975100e+01 -2.54505420e+01
 -2.46197930e+01 -2.36061230e+01 -2.25239350e+01 -2.14375740e+01
 -2.03822560e+01 -1.93760120e+01 -1.84270400e+01 -1.75375210e+01
 -1.67069860e+01 -1.59327040e+01 -1.52111500e+01 -1.45387640e+01
 -1.39116210e+01 -1.33261170e+01 -1.27788140e+01 -1.22664960e+01
 -1.17863210e+01 -1.13356350e+01 -1.09119530e+01 -1.05131290e+01
 -1.01372010e+01 -9.78237200e+00 -9.44703400e+00 -9.12972500e+00
 -8.82912300e+00 -8.54399100e+00 -8.27328000e+00 -8.01594600e+00
 -7.77111000e+00 -7.53792800e+00 -7.53792800e+00 -5.70637500e+00
 -4.48647500e+00]",2.311
ces,imid,scan_lp_ne2,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[356.523988 262.544572 191.83035  137.176905  94.590054  61.689378
  36.689301  18.030361   4.342339  -5.50005  -12.371698 -16.972366
 -19.879318 -21.557392 -22.364921 -22.567761 -22.357801 -21.871114
 -21.203236 -20.421244 -19.572715 -18.692101 -17.805016 -16.930839
 -16.083858 -15.273687 -14.505662 -13.781542 -13.100453 -12.459916
 -11.856779 -11.288013 -10.751227 -10.244882  -9.768172  -9.320719
  -8.902189  -8.512017  -8.149255  -7.812564  -7.50027   -7.210461
  -6.941084  -6.690031  -6.455228  -6.234698]",0
ces,imid,scan_lp_ne2,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 9.61394958e+03  5.71323398e+03  3.13484498e+03  1.65230055e+03
  8.59786266e+02  4.45457128e+02  2.27564247e+02  1.11466738e+02
  4.89377120e+01  1.50395340e+01 -3.31272100e+00 -1.30677210e+01
 -1.80244890e+01 -2.02798200e+01 -2.10148750e+01 -2.09026830e+01
 -2.03309430e+01 -1.95243320e+01 -1.86129610e+01 -1.76717080e+01
 -1.67427320e+01 -1.58494760e+01 -1.50030670e+01 -1.42082540e+01
 -1.34662410e+01 -1.27753120e+01 -1.21330300e+01 -1.15362570e+01
 -1.09815520e+01 -1.04659850e+01 -9.98599800e+00 -9.53871600e+00
 -9.12130100e+00 -8.73145700e+00 -8.36675600e+00 -8.02523900e+00
 -7.70475100e+00 -7.40371700e+00 -7.12057000e+00 -6.85391400e+00
 -6.60247600e+00 -6.36509300e+00 -6.14073400e+00 -5.92842600e+00
 -5.72732000e+00 -5.53648600e+00 -5.53648600e+00 -4.06944700e+00
 -3.12650800e+00]",3.263
ces,imid,scan_lp_ne2,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 7.98165178e+03  4.55369590e+03  2.42306238e+03  1.25028116e+03
  6.38742782e+02  3.23005619e+02  1.58612356e+02  7.19688670e+01
  2.58865000e+01  1.33736400e+00 -1.15870050e+01 -1.81392690e+01
 -2.11713430e+01 -2.22519210e+01 -2.22595800e+01 -2.16914430e+01
 -2.08308120e+01 -1.98395590e+01 -1.88092960e+01 -1.77911840e+01
 -1.68124790e+01 -1.58869580e+01 -1.50198170e+01 -1.42118180e+01
 -1.34615900e+01 -1.27657220e+01 -1.21206560e+01 -1.15224960e+01
 -1.09673390e+01 -1.04518860e+01 -9.97237000e+00 -9.52576600e+00
 -9.10913200e+00 -8.72012900e+00 -8.35626500e+00 -8.01556300e+00
 -7.69585200e+00 -7.39554900e+00 -7.11308100e+00 -6.84705400e+00
 -6.59619400e+00 -6.35934100e+00 -6.13546500e+00 -5.92359800e+00
 -5.72289400e+00 -5.53242600e+00 -5.53242600e+00 -4.06765200e+00
 -3.12563900e+00]",2.579
ces,imid,scan_perp_nd1,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[540.251043 437.70921  336.077805 249.859657 182.239895 130.420175
  91.291208  62.123997  40.648098  25.041455  13.87022    6.011631
   0.596686  -3.035408  -5.379691  -6.80343   -7.577802  -7.902207
  -7.922562  -7.743436  -7.436403  -7.048509  -6.612293  -6.153618
  -5.694103  -5.25024   -4.832777  -4.447317  -4.095514  -3.776339
  -3.487205  -3.224901  -2.986266  -2.768589  -2.569721  -2.387996
  -2.222073  -2.070756  -1.93286   -1.807169  -1.692441  -1.587443
  -1.491003  -1.402047  -1.31963   -1.242941]",0
ces,imid,scan_perp_nd1,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 9.83494196e+03  5.81363641e+03  3.24001467e+03  1.77154557e+03
  9.73840537e+02  5.43184149e+02  3.07796436e+02  1.76138988e+02
  1.00531905e+02  5.64242970e+01  3.03992270e+01  1.49375930e+01
  5.74073400e+00  3.19875000e-01 -2.80543300e+00 -4.52735500e+00
 -5.38914400e+00 -5.72652000e+00 -5.74823400e+00 -5.58507400e+00
 -5.31875200e+00 -5.00061200e+00 -4.66236400e+00 -4.32332700e+00
 -3.99496400e+00 -3.68366900e+00 -3.39267500e+00 -3.12319200e+00
 -2.87521100e+00 -2.64796200e+00 -2.44027300e+00 -2.25080400e+00
 -2.07812800e+00 -1.92079200e+00 -1.77743700e+00 -1.64676000e+00
 -1.52757400e+00 -1.41879200e+00 -1.31938700e+00 -1.22847200e+00
 -1.14523500e+00 -1.06880200e+00 -9.98906000e-01 -9.34549000e-01
 -8.75341000e-01 -8.20675000e-01 -8.20675000e-01 -4.56113000e-01
 -2.75750000e-01]",2.412
ces,imid,scan_perp_nd1,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 6.19071049e+03  3.42095842e+03  1.85175103e+03  1.01030445e+03
  5.60970150e+02  3.17167813e+02  1.81511354e+02  1.03928153e+02
  5.84422730e+01  3.14643540e+01  1.53617990e+01  5.74861400e+00
  6.49910000e-02 -3.21439600e+00 -5.01726600e+00 -5.91245900e+00
 -6.25248200e+00 -6.25804900e+00 -6.06769200e+00 -5.76869600e+00
 -5.41549500e+00 -5.04213300e+00 -4.66923900e+00 -4.30896500e+00
 -3.96810700e+00 -3.65000300e+00 -3.35588000e+00 -3.08558100e+00
 -2.83825200e+00 -2.61252900e+00 -2.40685700e+00 -2.21963900e+00
 -2.04929100e+00 -1.89425800e+00 -1.75311700e+00 -1.62453100e+00
 -1.50729400e+00 -1.40031200e+00 -1.30256000e+00 -1.21315300e+00
 -1.13129000e+00 -1.05610400e+00 -9.87340000e-01 -9.24008000e-01
 -8.65727000e-01 -8.11903000e-01 -8.11903000e-01 -4.52417000e-01
 -2.74041000e-01]",2.628
ces,imid,scan_perp_ne2,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[456.514696 382.84515  292.411415 211.106215 149.395805 102.595414
  67.483175  41.482261  22.499581   8.864592  -0.732312  -7.313195
 -11.670009 -14.407344 -15.980001 -16.726081 -16.895338 -16.672104
 -16.192102 -15.553276 -14.822859 -14.044584 -13.247608 -12.453953
 -11.681294 -10.942661 -10.246196  -9.595832  -8.99231   -8.434102
  -7.91827   -7.441201  -6.999234  -6.589051  -6.207852  -5.853347
  -5.523639  -5.217063  -4.932054  -4.667062  -4.420546  -4.190974
  -3.976874  -3.776864  -3.589679  -3.414187]",0
ces,imid,scan_perp_ne2,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 1.09383038e+04  6.59757800e+03  3.72110075e+03  2.04135956e+03
  1.11770317e+03  6.16663827e+02  3.41772518e+02  1.88405347e+02
  1.01404816e+02  5.13352220e+01  2.22645880e+01  5.35071800e+00
 -4.40679400e+00 -9.89461800e+00 -1.28169530e+01 -1.41902520e+01
 -1.46314970e+01 -1.45190110e+01 -1.40856660e+01 -1.34760890e+01
 -1.27802590e+01 -1.20529160e+01 -1.13276080e+01 -1.06240490e+01
 -9.95333600e+00 -9.32105100e+00 -8.72927700e+00 -8.17813000e+00
 -7.66621200e+00 -7.19201800e+00 -6.75284600e+00 -6.34639500e+00
 -5.97019100e+00 -5.62175700e+00 -5.29920600e+00 -4.99991400e+00
 -4.72244600e+00 -4.46461500e+00 -4.22490200e+00 -4.00167300e+00
 -3.79395000e+00 -3.60009300e+00 -3.41909800e+00 -3.25015800e+00
 -3.09168300e+00 -2.94345700e+00 -2.94345700e+00 -1.87238300e+00
 -1.26252100e+00]",2.657
ces,imid,scan_perp_ne2,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 9.30974451e+03  5.43748029e+03  3.00782719e+03  1.63674123e+03
  8.93983745e+02  4.91931271e+02  2.71384075e+02  1.47961824e+02
  7.77087610e+01  3.71994020e+01  1.36905990e+01  7.82610000e-02
 -7.68351100e+00 -1.19487300e+01 -1.41094300e+01 -1.50028170e+01
 -1.51386300e+01 -1.48302450e+01 -1.42705930e+01 -1.35795000e+01
 -1.28311650e+01 -1.20702030e+01 -1.13237170e+01 -1.06071830e+01
 -9.92889200e+00 -9.29257400e+00 -8.69908000e+00 -8.14770200e+00
 -7.63648900e+00 -7.16356400e+00 -6.72598200e+00 -6.32127400e+00
 -5.94686100e+00 -5.60019700e+00 -5.27935200e+00 -4.98167600e+00
 -4.70572400e+00 -4.44930000e+00 -4.21088400e+00 -3.98884800e+00
 -3.78221800e+00 -3.58935600e+00 -3.40927400e+00 -3.24116300e+00
 -3.08344300e+00 -2.93591000e+00 -2.93591000e+00 -1.86908500e+00
 -1.26095800e+00]",2.244
ces,imid,scan_pi,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[574.760677 463.844124 350.919344 258.454628 185.92989  130.194295
  88.097281  56.829816  33.984346  17.5702     5.998502  -1.967341
  -7.27805  -10.660564 -12.666589 -13.708878 -14.091133 -14.033664
 -13.694222 -13.182676 -12.570504 -11.899155 -11.191642 -10.465361
  -9.73909   -9.032168  -8.36085   -7.736091  -7.163306  -6.643255
  -6.173363  -5.749108  -5.365186  -5.016367  -4.698001  -4.406223
  -4.137911  -3.89056   -3.66208   -3.450662  -3.254684  -3.072676
  -2.903294  -2.745334  -2.597725  -2.459529]",0
ces,imid,scan_pi,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 6.40112346e+03  3.95522507e+03  2.43035246e+03  1.49083647e+03
  9.14844573e+02  5.60355329e+02  3.42011532e+02  2.06723546e+02
  1.22673905e+02  7.03645340e+01  3.78092130e+01  1.76061820e+01
  5.17664300e+00 -2.34542000e+00 -6.76045500e+00 -9.21413700e+00
 -1.04327600e+01 -1.08808900e+01 -1.08566540e+01 -1.05505990e+01
 -1.00850200e+01 -9.53778900e+00 -8.95801400e+00 -8.37589000e+00
 -7.81002500e+00 -7.27086900e+00 -6.76362300e+00 -6.29067100e+00
 -5.85222000e+00 -5.44733100e+00 -5.07435200e+00 -4.73126400e+00
 -4.41589400e+00 -4.12605800e+00 -3.85961400e+00 -3.61455300e+00
 -3.38900600e+00 -3.18109400e+00 -2.98949100e+00 -2.81274400e+00
 -2.64949400e+00 -2.49803800e+00 -2.35793100e+00 -2.22784900e+00
 -2.10731900e+00 -1.99513600e+00 -1.99513600e+00 -1.21112600e+00
 -7.89084000e-01]",3.864
ces,imid,scan_pi,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 5.74101469e+03  3.54625014e+03  2.17731977e+03  1.33380116e+03
  8.16772478e+02  4.98839720e+02  3.02887668e+02  1.81686429e+02
  1.06602748e+02  5.99634530e+01  3.10339560e+01  1.31818560e+01
  2.28400000e+00 -4.23502200e+00 -7.99180700e+00 -1.00090690e+01
 -1.09383110e+01 -1.11943050e+01 -1.10426620e+01 -1.06524440e+01
 -1.01317060e+01 -9.54883000e+00 -8.94647000e+00 -8.35060500e+00
 -7.77682600e+00 -7.23368800e+00 -6.72501700e+00 -6.25228600e+00
 -5.81508300e+00 -5.41205000e+00 -5.04125400e+00 -4.70049100e+00
 -4.38746500e+00 -4.09991600e+00 -3.83565700e+00 -3.59264700e+00
 -3.36900800e+00 -3.16285600e+00 -2.97286900e+00 -2.79759900e+00
 -2.63569500e+00 -2.48546200e+00 -2.34646600e+00 -2.21739100e+00
 -2.09777500e+00 -1.98641900e+00 -1.98641900e+00 -1.20743400e+00
 -7.87373000e-01]",3.507
ces,indo,scan_perp_n,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[525.310797 411.01609  309.48123  226.69362  162.074913 112.690367
  75.527775  47.958801  27.80886   13.332505   3.140378  -3.866345
  -8.538314 -11.518535 -13.285203 -14.191011 -14.495131 -14.387487
 -14.006629 -13.452647 -12.796547 -12.088028 -11.362299 -10.644791
  -9.953394  -9.299373  -8.688357  -8.121623  -7.597469  -7.112517
  -6.662794  -6.244607  -5.855063  -5.492236  -5.155044  -4.842921
  -4.555444  -4.292     -4.051597  -3.832799  -3.633794  -3.452509
  -3.28676   -3.134388  -2.993364  -2.861869]",0
